state,year,pct_male,pct_age_15_34,pct_age_65_plus,pct_black,pct_hispanic,pct_white_nh
Massachusetts,2015,48.49433996461043,28.00393498535635,15.423294854390242,8.502425309129084,11.159996845891804,73.54700651005578
Massachusetts,2016,48.5142545786902,28.07153068279022,15.775316084882999,8.658924198216567,11.445246130230487,72.88706483401882
Massachusetts,2017,48.530995576639526,28.102835846120673,16.10917657891823,8.818149764845066,11.770291219134094,72.19069987003829
Massachusetts,2018,48.525077987487144,28.065895795937102,16.50398215437166,8.961822438321628,12.106940160215634,71.57194890294697
Massachusetts,2019,48.536037522319084,28.044623817401977,16.93667608282838,9.100604027653551,12.332986651115037,71.03607124297831
Massachusetts,2020,48.88725787982445,27.4100409662414,16.95884069552438,9.178555908194577,12.691732284533533,70.51273751867217
Massachusetts,2021,48.87581449011871,27.42128770639268,17.39505897567074,9.312093291271635,12.90385187195963,70.04289646766689
Massachusetts,2022,48.859903132581195,27.24894525644661,17.95995554753578,9.47320106433864,13.174713651088254,69.47801292902214
Massachusetts,2023,48.853593403261264,27.166299192489955,18.47736430961869,9.645258040571605,13.488489943224206,68.83260045599458
Michigan,2014,49.14460111036683,26.410745916772527,15.418666047525214,14.206356342150695,4.814291293635452,75.75856826089885
Michigan,2015,49.179267808903596,26.44127530340532,15.822927071292991,14.18044602824324,4.901362255086651,75.54817900438302
Michigan,2016,49.21230079975953,26.494996994710835,16.251376189369683,14.147271927786262,5.0117252991902745,75.29982820173804
Michigan,2017,49.2365451200952,26.495536824008454,16.685269915499553,14.120878217680463,5.111102290605199,75.07366124766858
Michigan,2018,49.24750327566468,26.458078801388083,17.146179652810584,14.107796652664199,5.220827760414591,74.85917595631085
Michigan,2019,49.2554128552464,26.42385747529118,17.65876014480017,14.111346302052272,5.341631951382077,74.66156290639918
Michigan,2020,49.58110354002784,26.25390653432006,17.645475301587478,14.196990912283812,5.619074164895592,74.24181235190223
Michigan,2021,49.575024877673776,26.140470369094125,18.143163702913604,14.186545145867496,5.731383684808615,74.06174883197714
Michigan,2022,49.556520942650764,26.228927506366063,18.635877934645706,14.137299653024767,5.86351563361975,73.86027561671999
Michigan,2023,49.55077884295327,26.2306320419485,19.19599380747397,14.108998460835082,5.9787426071714185,73.65457568553812
Minnesota,2014,49.70954569921314,26.934810776015034,14.262016830302246,5.934859376103245,5.078544161432987,81.37353019120009
Minnesota,2015,49.745058444544696,26.789997523706226,14.627711660207272,6.141591487384578,5.180559744507752,80.8828114942336
Minnesota,2016,49.77080226446783,26.656254072132857,15.019890106707978,6.3914749446189925,5.274950410470992,80.35997654451475
Minnesota,2017,49.786714016867165,26.488885553131347,15.417675848040044,6.630009643970328,5.395488072701639,79.85446241464118
Minnesota,2018,49.8049123853,26.34082173570567,15.845564493554907,6.861478522354844,5.512482077150002,79.36369915500069
Minnesota,2019,49.811411346666425,26.24860085534657,16.299704985041807,7.079366098155461,5.600355173967337,78.93156323176396
Minnesota,2020,50.13939044348926,25.97623217824886,16.30899709276364,7.252155561135842,6.070243677610217,78.21789668226229
Minnesota,2021,50.14547125832114,25.90997361300378,16.781695875178034,7.425137741239546,6.174431196536951,77.83072588024277
Minnesota,2022,50.122919692700776,25.75104562238594,17.326986682533292,7.650998372504068,6.300316749208126,77.36317659205852
Minnesota,2023,50.1118437620634,25.820685736892234,17.833080483067455,7.85105739628419,6.460726587967929,76.88764995647374
Mississippi,2014,48.564654071737884,27.6187442594853,14.248575817576302,37.551455734364744,2.954618682759939,57.256411661918285
Mississippi,2015,48.51367670256913,27.48469934262604,14.639170017299666,37.64043647464025,3.0275587404451363,57.05014094228841
Mississippi,2016,48.50081672710614,27.33663367991988,15.026274035768802,37.73519985153456,3.095771911609563,56.869820219722165
Mississippi,2017,48.51755824941134,27.179960102639072,15.422944794384142,37.77810620615955,3.1968044661504393,56.68066796982888
Mississippi,2018,48.50595682895619,26.90236513113673,15.8516319300917,37.842265810983285,3.284276700462875,56.49045770881085
Mississippi,2019,48.4731351908367,26.776434435655844,16.33515511074206,37.851950170353035,3.3406452899661447,56.37370824990842
Mississippi,2020,48.606666623850856,26.596491560159528,16.430013564723474,37.94336753302197,3.5596836002053807,56.03410481782607
Mississippi,2021,48.57284862736483,26.675644209925338,16.754882556240172,37.91686415227649,3.6436010255012405,55.92314436418449
Mississippi,2022,48.52776250387896,26.736755715009007,17.17823641817697,37.85026376964662,3.7439842010420126,55.82760108447707
Mississippi,2023,48.49892335586405,26.83776180481615,17.609407794699443,37.816368392585616,3.882280104364746,55.64678588558658
Missouri,2014,49.055656505141826,26.940930463614414,15.394949439936095,11.792518067775406,3.895674791595493,80.1959852322033
Missouri,2015,49.072136848025586,26.865046661040708,15.730590078597151,11.811118622262757,3.988964697203202,79.96268894400724
Missouri,2016,49.08380427173857,26.74966805573249,16.105847209763823,11.8211230813884,4.0863619827612245,79.7656329005034
Missouri,2017,49.08874948415923,26.6377064958466,16.467699122718887,11.821008734194654,4.187792548395764,79.53873608293509
Missouri,2018,49.08564923262965,26.50236223197376,16.8511322095741,11.825606522770375,4.291717284368589,79.33331875064682
Missouri,2019,49.06182339314141,26.402892284391683,17.28993278207305,11.818759949352451,4.39438317068305,79.12868304162137
Missouri,2020,49.37787861938709,26.25019782510993,17.137877683475274,11.871293927329697,4.943385459505078,78.43329337293193
Missouri,2021,49.38101997717163,26.289800341728636,17.461788900642148,11.828274147205859,5.063064864750106,78.25708994548646
Missouri,2022,49.36783328541494,26.254409787786248,17.88533191909302,11.75002849202094,5.199826198672272,78.09424966262857
Missouri,2023,49.34659488883108,26.269448348298525,18.34387320138486,11.70813000834711,5.341682811084808,77.89589222737452
Montana,2014,50.29027327833281,26.17426957425608,16.588650935748742,0.5376191626322413,3.462255673212035,86.76780191207804
Montana,2015,50.33480530686043,26.08485741569276,17.07347102991289,0.547166976088105,3.5956548504840065,86.59130679256806
Montana,2016,50.35038579380638,26.027863898892374,17.582813008270506,0.5633616309563906,3.703543775914299,86.3887377571279
Montana,2017,50.33505335613202,25.939354488538346,18.078078534001605,0.5822394203415627,3.8740366385731715,86.14002592369779
Montana,2018,50.328493206933764,25.810355446978672,18.664215524694438,0.5848459905558203,3.9849578741366223,86.01926130466802
Montana,2019,50.3341204702637,25.741340014185287,19.237040975663543,0.594324203853202,4.064392597860246,85.86452211568204
Montana,2020,50.69466736447663,25.52623179861131,19.324399771525492,0.604298521630116,4.233952746982876,85.66028121496196
Montana,2021,50.68494512665791,25.759558771690383,19.65308044534991,0.620951836914728,4.409842674124114,85.47750021240711
Montana,2022,50.657417813867575,25.890346057185198,19.995404665511302,0.620815440323882,4.5765434891412955,85.29457340868733
Montana,2023,50.66515891427704,25.933341101612623,20.478596625035753,0.6417658005035257,4.736178642175401,85.1082968753862
Nebraska,2014,49.798053676816735,27.58087294642691,14.407791675864582,4.926766864100471,10.165668859095032,80.45469173464258
Nebraska,2015,49.840781920648354,27.474566067971452,14.700492955029414,4.978703095410872,10.386621136021656,80.00865723531876
Nebraska,2016,49.86899961866956,27.41136427652384,15.01870197636171,5.061781300960985,10.646724885561529,79.46380848924434
Nebraska,2017,49.899686906298285,27.29152560409557,15.34456478306185,5.103761193282414,10.948681219281397,78.99220552134119
Nebraska,2018,49.90553161964195,27.177291027009957,15.684607522570621,5.17275405190931,11.21151153563312,78.52945086813273
Nebraska,2019,49.93193005586858,27.073985897542702,16.105747214461978,5.226974843356337,11.44201170358036,78.1664942711031
Nebraska,2020,50.26213878558917,26.847157781928445,16.01193517152225,5.307005189802946,12.014375993557696,77.47852692926557
Nebraska,2021,50.27697552199233,26.792017117957815,16.368970799586407,5.342183517092757,12.302793988350787,77.07836006868769
Nebraska,2022,50.25908762944219,26.837850472038454,16.77626698373017,5.376512911191732,12.580256699490869,76.6951718951658
Nebraska,2023,50.281164529142295,26.956210109387534,17.16283886959981,5.461137628331073,12.941453583969503,76.18737360232797
Nevada,2014,50.2900918254589,27.14670611418851,14.1965671432651,9.148880694304765,27.683043418879826,51.68966294008198
Nevada,2015,50.237978951595785,26.991167255992703,14.6423029766804,9.3766460951616,28.037277617010243,50.90772942666473
Nevada,2016,50.20573340800225,26.87923330781575,15.022597621897857,9.646093325866442,28.329077547776972,50.13928492527114
Nevada,2017,50.17457371007743,26.762955583212793,15.378535761114124,9.92669485551784,28.612491449639766,49.36904818382442
Nevada,2018,50.16175997492349,26.6637520725239,15.730394542559948,10.154698958170075,28.88223114931246,48.73173910532958
Nevada,2019,50.13328389583053,26.635975295484528,16.102195859867972,10.329105585628957,29.167932532044595,48.05707054971074
Nevada,2020,50.41032273800965,26.30212077641984,16.259531940022594,10.48067294854678,28.770636489678548,47.97942127965493
Nevada,2021,50.37719695216981,26.287535371152394,16.639600690516083,10.661240335698613,29.122598384558472,47.21702442484536
Nevada,2022,50.33840337808556,26.32140972190969,16.957526245341743,10.886690809936738,29.562906520728603,46.212163890148645
Nevada,2023,50.33711354665491,26.259542367108136,17.397569827085295,10.999581738764551,29.94202573684105,45.44470937105532
New Hampshire,2014,49.44204902054102,25.270393934601802,15.917772962780033,1.4440996000020987,3.2669118468181164,91.21533557627953
New Hampshire,2015,49.49733827795556,25.32142536710829,16.403684541077247,1.5028262104853904,3.4099949158118252,90.87702246014894
New Hampshire,2016,49.517896187673685,25.379885598953333,16.915830538798268,1.5860009793896526,3.568669652465517,90.53355897994632
New Hampshire,2017,49.52069579641512,25.43041110193684,17.45992839132254,1.6561820800580571,3.7417940676616843,90.23833767157016
New Hampshire,2018,49.56046356482056,25.364632224013032,18.03752442689054,1.735711375994049,3.9003323828247227,89.96187633942013
New Hampshire,2019,49.528029083255745,25.391925090187044,18.630009340210744,1.819908097029431,4.051858378595265,89.66771336796535
New Hampshire,2020,49.85979566287711,25.166859843533988,18.786873450535357,1.881697422648259,4.35039624226265,89.30834944752382
New Hampshire,2021,49.90472030870043,24.9092969050677,19.408300144000624,1.934855213788312,4.5191546774256315,89.03389852496659
New Hampshire,2022,49.90968568330447,24.961704871254746,20.04506066105648,2.015792675212276,4.710425924747838,88.69802280624131
New Hampshire,2023,49.904853878666586,24.738918757765394,20.792779736015873,2.052987973359086,4.8414683029326975,88.52918646500063
New Jersey,2014,48.78620573147766,25.56671005089838,14.85796597986056,14.848436560626222,19.100452145568475,57.27281328867927
New Jersey,2015,48.790606237976746,25.504548205294242,15.190547976215493,14.913579139042685,19.413871800676233,56.73042842235989
New Jersey,2016,48.81764797628556,25.460321331268176,15.541814896889464,14.946745306067989,19.73592631793422,56.191737183081834
New Jersey,2017,48.83593846951451,25.422948112806864,15.854620766285707,14.984698160370211,20.087921588155552,55.598900423226574
New Jersey,2018,48.8565892126729,25.335350938456298,16.21935213957239,15.03436339160096,20.442636022461322,55.088571065473204
New Jersey,2019,48.87452371756618,25.29352989194555,16.6026337330443,15.119232846465597,20.765239294597006,54.589294338326475
New Jersey,2020,49.19849160820638,25.171746405889657,16.355509991380863,15.244167847951209,21.614843289627963,53.60501367931813
New Jersey,2021,49.193925025689985,25.13326159016309,16.79226036837151,15.321687205171983,21.903405642897024,53.16578875682032
New Jersey,2022,49.19808911028044,25.05723847042869,17.262051501503592,15.440581538324318,22.285992693733178,52.60339341550535
New Jersey,2023,49.21311213914865,25.06418956044991,17.74160164833302,15.530348651968104,22.66052125959318,52.02939109602672
New Mexico,2014,49.519240889545486,27.461013971628084,15.178333929757216,2.4568039207056045,47.959321339791295,38.6388426952746
New Mexico,2015,49.50693062580171,27.357730909619814,15.732910508781758,2.4825472436103846,48.32792761585611,38.13860868841298
New Mexico,2016,49.51071775891195,27.27918740487108,16.264901042027567,2.5128132832828767,48.62266463724968,37.770620127069535
